row_id,place_id
1668,5160251968 7907273045 8167215622
1669,3576123448 2041075683 9136121438
1670,5889007670 7358720249 2165725176
1671,3858129870 7239487472 5965847080
1672,8167215622 6109298362 4736302039
1673,1064274466 4736302039 4688862468
1674,9600348748 6607251014 3277623617
1675,1848627783 7013828750 3495692721
1676,7907273045 3539137506 3135404201
1677,4978194562 4736302039 6380009513
1678,4470995558 8090429732 4688862468
1679,9108919672 4736302039 4943575199
1680,9600348748 4098333569 5889007670
1681,8708098537 4736302039 1276952876
1682,3923370223 7995735254 9839331537
1683,2433858609 3537381496 1229926477
1684,6752918468 8167215622 3135404201
1685,8415042729 1115892597 9968832641
1686,5936437068 5815751533 7545123531
1687,7013828750 4796134723 4152335643
1688,6752918468 3923370223 1114836375
1689,7358720249 5722188241 5814452426
1690,4688862468 2283809534 2226002101
1691,7497866934 9682069056 8136772972
1692,8926002998 2433858609 2702197403
1693,7995735254 2634914305 7874646502
1694,2362154766 9600348748 7545123531
1695,8259045654 6109298362 6649977547
1696,8647620123 6488543938 8678265258
1697,5797291984 4152335643 4898627162
1698,8678265258 1579124153 6921814594
1699,1888919838 2165725176 9682069056
1700,3923370223 7995735254 1391750954
1701,7658746136 8010175977 1875060722
1702,5331468880 8469529640 7511140469
1703,8635231864 7306362653 2344405385
1704,3142567710 3792726743 6298658064
1705,3923370223 8200772358 8635231864
1706,6752918468 1570079725 5797291984
1707,3491760013 8777942075 8787682843
1708,4613323459 5814452426 5568517850
1709,4589600307 9879687740 2165725176
1710,5965847080 2961919670 5699109955
1711,7497866934 8965045388 5592709724
1712,3923370223 1439531767 2815250933
1713,4943575199 5889007670 1593854366
1714,3135404201 4736302039 4688862468
1715,7902365938 9682069056 8644288130
1716,6488543938 4253449527 8521480518
1717,5226117202 4688862468 4796134723
1718,1527505526 6752918468 8438848132
1719,5361947872 7635012337 3576123448
1720,1888919838 9682069056 5361947872
1721,6752918468 3135404201 7125008762
1722,3135404201 5046776216 8438848132
1723,3048775924 6908705504 1320792026
1724,4943575199 8232464811 8090429732
1725,3539137506 2283809534 6752918468
1726,4943575199 8438848132 7606448263
1727,3669164021 7497866934 3123791547
1728,3135404201 2092592571 9795900454
1729,2344405385 9609524614 5699109955
1730,9682069056 1600467886 7902365938
1731,3135404201 5699109955 8635231864
1732,1115892597 4736302039 2559506586
1733,3135404201 6005969791 4152335643
1734,1888919838 1229926477 4036555162
1735,8635231864 9173479833 5592709724
1736,4736302039 4688862468 1064274466
1737,6992934088 6109298362 3152598346
1738,5592709724 3142567710 8273614785
1739,6323478569 2362154766 8635231864
1740,1200380340 5784677725 8652066384
1741,7013828750 5046776216 2041075683
1742,1229926477 5936437068 4152335643
1743,5815751533 8787682843 5889007670
1744,2283809534 4943575199 8896900952
1745,6005969791 5889007670 9860259066
1746,8706538577 7257448245 6005969791
1747,3576123448 3724019050 4152335643
1748,5797291984 1875060722 5903965476
1749,3142567710 8635231864 5592709724
1750,4546230055 4470995558 5592709724
1751,1570079725 9436480919 5936437068
1752,4943575199 3537381496 1888919838
1753,1200380340 4165178436 5592709724
1754,2433858609 6174566260 7239487472
1755,1527505526 7635012337 4736302039
1756,6752918468 4163227043 4152335643
1757,4943575199 1875060722 4152335643
1758,7323317261 3923370223 9968038699
1759,5046776216 3135404201 6752918468
1760,1940447161 4736302039 9508037706
1761,8729889252 6005969791 4688862468
1762,4736302039 8119748202 8647480716
1763,8090429732 9628515236 6752918468
1764,3277623617 3880750365 4898627162
1765,6607251014 5361947872 6663644509
1766,7307561899 4152335643 3123791547
1767,2283809534 9795900454 1646178721
1768,2344405385 5606634307 8167215622
1769,4736302039 5699109955 6752918468
1770,6362108093 9398725187 7257448245
1771,7171722711 1888919838 2762254973
1772,6921814594 3576123448 2336354480
1773,4736302039 7171722711 4754482536
1774,6757343889 6488543938 8635231864
1775,7606448263 9951062416 1646178721
1776,7449327638 5903965476 3792726743
1777,7229596120 1229926477 8992293185
1778,1320792026 5889007670 5536500063
1779,4537348137 8348606078 3709258239
1780,2635169686 8635231864 1983232591
1781,1229926477 4943575199 2041075683
1782,3239876526 2283809534 3135404201
1783,8090429732 5882582481 5588558887
1784,3843068208 1579124153 5814452426
1785,7358720249 4537348137 6323478569
1786,5323299294 9747085450 3212459260
1787,6752918468 3923370223 1570079725
1788,5592709724 3923370223 5627455156
1789,5160251968 5361947872 3923370223
1790,4546286454 7497866934 1888919838
1791,8090429732 4470995558 7531860930
1792,1439531767 7358720249 9879687740
1793,1439531767 5160251968 3620229104
1794,7123962218 8635231864 3620229104
1795,3792726743 6752918468 6139658365
1796,8635231864 3142567710 7073010710
1797,6298658064 8635231864 1888919838
1798,8777942075 7511140469 7013828750
1799,7497866934 3160355706 6983413050
1800,5649790024 1888919838 7991577586
1801,7658746136 8635231864 3792726743
1802,1570079725 6548756228 5926269493
1803,6752918468 4152335643 8635231864
1804,3048775924 8090429732 2092592571
1805,8635231864 5046776216 9542052396
1806,4736302039 6005969791 6908705504
1807,8515965142 4688862468 3142567710
1808,6548756228 1888919838 7013828750
1809,3537381496 1875060722 8469529640
1810,6752918468 5606634307 3923370223
1811,6318396206 3491760013 7171722711
1812,3792726743 1229926477 5889007670
1813,5649790024 3135404201 1875060722
1814,3792726743 5936437068 4502945817
1815,1439531767 6109298362 5363984354
1816,1579124153 3576123448 3211767123
1817,4736302039 2165725176 4943575199
1818,2092592571 6005969791 1875060722
1819,1229926477 1579124153 5814452426
1820,6477328638 5722188241 7635012337
1821,8703718967 4483379620 1299232702
1822,5936437068 3135404201 9166036116
1823,6298658064 5889007670 6005969791
1824,9502616376 6005969791 6752918468
1825,1200380340 7647989348 7995735254
1826,8653229230 3576123448 6362108093
1827,5160251968 3135404201 4978194562
1828,1579124153 3539137506 4152335643
1829,4943575199 1320792026 2283809534
1830,8635231864 1593854366 4036555162
1831,5936437068 7171722711 7275777351
1832,1579124153 4589600307 3709258239
1833,5361947872 1229926477 4165178436
1834,1527505526 3620229104 5815751533
1835,4943575199 4736302039 6992934088
1836,4898627162 5889007670 8652066384
1837,3048775924 6745011299 8706538577
1838,6752918468 6139658365 5821483298
1839,9090640412 4152335643 1670123019
1840,5797291984 6752918468 8438848132
1841,5289089361 3491760013 9092265993
1842,4736302039 1570079725 4253449527
1843,5889007670 2815250933 6174566260
1844,4163227043 7061800555 3620229104
1845,1114836375 1439531767 8926002998
1846,3792726743 1229926477 3712048959
1847,7123962218 4736302039 4152335643
1848,3923370223 8703718967 3669164021
1849,5361947872 2576740489 7968855527
1850,7166002527 4736302039 8992293185
1851,4943575199 4736302039 6362108093
1852,5226117202 2283809534 6488543938
1853,9951062416 5958433581 4546286454
1854,9903575722 5797291984 1600467886
1855,8635231864 8265644678 5440457049
1856,3135404201 6752918468 8010175977
1857,4115124449 5588558887 5719599596
1858,4943575199 6005969791 4025858000
1859,3858129870 2283809534 3256295718
1860,7983286562 5889007670 4736302039
1861,3239876526 2283809534 4736302039
1862,5889007670 1527505526 9166036116
1863,5797291984 5814452426 1439531767
1864,6752918468 7358720249 4736302039
1865,3748507473 5573720390 7805067511
1866,5815751533 9661305965 3239876526
1867,3923370223 8634521380 9682069056
1868,7658746136 8249425926 9839331537
1869,2283809534 8090429732 7606448263
1870,8926002998 2433858609 8415042729
1871,4546286454 3576123448 5531977987
1872,4093627922 5955342402 5202095559
1873,3923370223 4754482536 9456498578
1874,4943575199 5722188241 1320792026
1875,9166036116 4943575199 5249881507
1876,6663644509 5882582481 3389809619
1877,4736302039 2709802007 4943575199
1878,8292183009 4589600307 7635012337
1879,6005969791 8644288130 3239876526
1880,4943575199 4736302039 5797291984
1881,4796134723 1039069144 4152335643
1882,1888919838 6362108093 9682069056
1883,1888919838 2433858609 8926002998
1884,6174566260 4589600307 9839331537
1885,6035309275 1229926477 5814452426
1886,2433858609 7545123531 5649790024
1887,4736302039 5289089361 4943575199
1888,5722188241 6992934088 5531977987
1889,9502616376 3239876526 4943575199
1890,7781609411 4163227043 2165725176
1891,3724019050 7166002527 5814452426
1892,8635231864 7013828750 7545123531
1893,5592709724 3135404201 7307561899
1894,5440457049 8167215622 7073010710
1895,3923370223 7358720249 7902928612
1896,3923370223 1888919838 7635012337
1897,5202095559 4165178436 5717126142
1898,6992934088 4736302039 6109298362
1899,3135404201 4796134723 5046776216
1900,8635231864 7800354580 5606634307
1901,3277623617 9839331537 1229926477
1902,6752918468 3923370223 5588558887
1903,9661305965 4943575199 8090429732
1904,5537465524 8438848132 3212459260
1905,1229926477 4736302039 4165178436
1906,7902365938 5361947872 5592709724
1907,9162996722 8678265258 7229596120
1908,2283809534 8899918614 6005969791
1909,3923370223 2362154766 3576123448
1910,3792726743 6109298362 2041075683
1911,3380616370 4152335643 6005969791
1912,1579124153 9682069056 8090429732
1913,4152335643 1549832337 6752918468
1914,1579124153 7383917874 7321276763
1915,1570079725 3135404201 4047355633
1916,9747085450 5936437068 5882582481
1917,2576740489 5592709724 1646178721
1918,8820474085 3923370223 7995735254
1919,6908705504 6109298362 2283809534
1920,5361947872 1579124153 8010175977
1921,3142567710 1951849582 6318396206
1922,5936437068 4130644005 3491760013
1923,5573720390 6752918468 7430409324
1924,6005969791 2283809534 4688862468
1925,8090429732 1570079725 5699109955
1926,8635231864 7358720249 8167215622
1927,4736302039 6992934088 5592709724
1928,4943575199 4152335643 5588558887
1929,8438848132 6908705504 3135404201
1930,3135404201 8167215622 5592709724
1931,7321276763 2433858609 1470045057
1932,1888919838 2165725176 5722188241
1933,3420260562 2092592571 3495692721
1934,7073010710 2283809534 7545123531
1935,5936437068 4736302039 6362108093
1936,6005969791 4943575199 5889007670
1937,8167215622 8635231864 7166002527
1938,8635231864 5936437068 5440457049
1939,3239876526 4688862468 3591619382
1940,1888919838 5060077909 5361947872
1941,9456498578 9924424667 7330749913
1942,6983413050 3142567710 8635231864
1943,3491760013 1527505526 5722188241
1944,8635231864 6488543938 1229926477
1945,2041075683 5592709724 4152335643
1946,6908705504 3135404201 6752918468
1947,1888919838 7013828750 5249881507
1948,3212459260 1951849582 5281143917
1949,8635231864 2336354480 7902928612
1950,7323317261 3135404201 1064274466
1951,1579124153 7449327638 4040489817
1952,3576123448 7123962218 1888919838
1953,1579124153 5965847080 3048775924
1954,2092592571 8703718967 4736302039
1955,5965847080 5160251968 1200380340
1956,1689884139 8232464811 5289089361
1957,7545123531 6643501792 7171722711
1958,4629083837 1341607690 7239487472
1959,1888919838 7902365938 3420260562
1960,3792726743 3491760013 6362108093
1961,5889007670 8265644678 2578160635
1962,1169956733 7902928612 4047355633
1963,3135404201 1875060722 8661261692
1964,7926605410 7358720249 3923370223
1965,3537381496 7983286562 6488543938
1966,4736302039 3923370223 1570079725
1967,6757343889 6488543938 8635231864
1968,9839331537 8992293185 6548756228
1969,4098333569 1229926477 4943575199
1970,2165725176 7606448263 3445614948
1971,4978194562 1276952876 2204049961
1972,1229926477 1064274466 9092265993
1973,8635231864 5965847080 2815250933
1974,4589600307 8167215622 4165178436
1975,2041075683 1229926477 6488543938
1976,6992934088 4025858000 2165725176
1977,2041075683 4736302039 4943575199
1978,6362108093 1439531767 6921814594
1979,5431432507 2165725176 6005969791
1980,9682069056 1229926477 6488543938
1981,8249425926 8635231864 6680332891
1982,7781609411 8303759513 7606448263
1983,4152335643 9924424667 5649790024
1984,4152335643 5323299294 6005969791
1985,2433858609 5323299294 4152335643
1986,5965847080 3135404201 2824281436
1987,4165178436 1888919838 7091192555
1988,3135404201 9664553255 1219522930
1989,3537381496 3495692721 8820474085
1990,5814452426 3537381496 3048775924
1991,5331468880 9682069056 5361947872
1992,3495692721 3135404201 7711189150
1993,4688862468 3608192340 8090429732
1994,6286495481 1229926477 7166002527
1995,3135404201 6752918468 7805067511
1996,3135404201 1570079725 5361947872
1997,1875060722 2760498896 5649790024
1998,8438848132 7748286456 4736302039
1999,2283809534 3792726743 7781609411
2000,5361947872 1888919838 6663644509
2001,1320792026 3923370223 8723459049
2002,8635231864 9664553255 5685530524
2003,3135404201 5814452426 4115124449
2004,6921814594 1527505526 9628515236
2005,1064274466 3576123448 2657911860
2006,1579124153 3858129870 5289089361
2007,6174566260 1579124153 3491760013
2008,8010175977 7358720249 3923370223
2009,8661261692 4688862468 8788120888
2010,4163227043 5592709724 3142567710
2011,4284822085 7545123531 7497866934
2012,6752918468 3923370223 6935533346
2013,4902837398 1320792026 3576123448
2014,4943575199 5592709724 8090429732
2015,5160251968 2283809534 6005969791
2016,7668392443 4018716932 7744437746
2017,5797291984 4736302039 5409205130
2018,1579124153 3576123448 7902365938
2019,7166002527 7983286562 4736302039
2020,5606634307 5699109955 1549832337
2021,8090429732 5592709724 6005969791
2022,3212459260 5797291984 3923370223
2023,2283809534 1527505526 3786888375
2024,4943575199 6983413050 3923370223
2025,6005969791 5265227216 2283809534
2026,3576123448 4736302039 1961666045
2027,2634914305 6005969791 5592709724
2028,3792726743 5531977987 4736302039
2029,9816204418 4253449527 5722188241
2030,8787682843 1888919838 1875060722
2031,3135404201 6373797451 6752918468
2032,2283809534 1570079725 4796134723
2033,3792726743 9990395184 4165178436
2034,6992934088 7013828750 1039069144
2035,8635231864 5592709724 6607251014
2036,4736302039 6992934088 9508037706
2037,3135404201 3923370223 6983413050
2038,1570079725 2092592571 6752918468
2039,5249881507 6109298362 7983286562
2040,4152335643 4025858000 4943575199
2041,4736302039 4688862468 7635012337
2042,1579124153 3576123448 3048775924
2043,3792726743 9136121438 4736302039
2044,9173479833 8678265258 1951849582
2045,2283809534 6005969791 8090429732
2046,6488543938 9682069056 1229926477
2047,3135404201 1570079725 3142567710
2048,4025858000 4943575199 4152335643
2049,7995735254 5965847080 1535658362
2050,7449327638 4253449527 4736302039
2051,4688862468 6005969791 9456498578
2052,2578160635 3491760013 5289089361
2053,3923370223 5722188241 1200380340
2054,4736302039 3491760013 5926269493
2055,3055446713 8167215622 7171722711
2056,8635231864 5388193472 5113142911
2057,9090640412 5649790024 1276952876
2058,1169956733 5113142911 7658746136
2059,7013828750 4165178436 6477328638
2060,7358720249 2204049961 1579124153
2061,3135404201 5815751533 3055446713
2062,6908705504 9951062416 1875060722
2063,1200380340 3135404201 1570079725
2064,4688862468 6663644509 4589600307
2065,7902928612 3576123448 4943575199
2066,7321276763 3880750365 5889007670
2067,1527505526 9661305965 3491760013
2068,1276952876 3709258239 5592709724
2069,9924424667 2930599534 5103324911
2070,7663871000 7171722711 4736302039
2071,4589600307 1200380340 7166002527
2072,1115892597 3792726743 7449327638
2073,1579124153 1064274466 3491760013
2074,7849898757 3537381496 3591619382
2075,6992934088 5531977987 1200380340
2076,1598384906 6005969791 4165178436
2077,8635231864 7497866934 7983286562
2078,4152335643 5431432507 4736302039
2079,7323317261 6983413050 5965847080
2080,5431432507 1888919838 7171722711
2081,4629083837 4736302039 1114836375
2082,8311711412 7995735254 9216336832
2083,7307561899 8415042729 5649790024
2084,4796134723 2283809534 5797291984
2085,8200772358 3792726743 1064274466
2086,9661305965 7397581310 6534797225
2087,1579124153 2165725176 1527505526
2088,6005969791 3239876526 1646178721
2089,9968867718 1229926477 1115892597
2090,9456498578 8896900952 7781609411
2091,2283809534 2165725176 4943575199
2092,4168315812 4152335643 6908705504
2093,1579124153 4943575199 6362108093
2094,5797291984 6752918468 3495692721
2095,6005969791 8965045388 7995735254
2096,3135404201 4494520485 8438848132
2097,5592709724 1142816380 9664553255
2098,5592709724 8436537383 5046776216
2099,6109298362 6362108093 2041075683
2100,4736302039 1114836375 7635012337
2101,5361947872 4898627162 3858129870
2102,3923370223 7323317261 3142567710
2103,6005969791 4736302039 5955342402
2104,1229926477 5531977987 4978194562
2105,4736302039 7171722711 4754482536
2106,1579124153 8703718967 9661305965
2107,4943575199 4812521448 5592709724
2108,4796134723 2283809534 8090429732
2109,4688862468 4168315812 4736302039
2110,7123962218 3277623617 7983286562
2111,1439531767 7171722711 6143094278
2112,3923370223 3055446713 7323317261
2113,5543877527 4943575199 4025858000
2114,4736302039 6005969791 5592709724
2115,2092592571 3669164021 4372071612
2116,1114836375 4589600307 5289089361
2117,8703718967 2471325048 4943575199
2118,5814452426 1114836375 3792726743
2119,4546230055 3135404201 5592709724
2120,8167215622 5160251968 8706538577
2121,6871329658 7687379933 8249425926
2122,5363984354 8136772972 2193888876
2123,5160251968 7511140469 8635231864
2124,5588558887 3495692721 2362154766
2125,4152335643 6005969791 7123962218
2126,4943575199 8232464811 6015602134
2127,4546230055 7511140469 5889007670
2128,4943575199 8038613478 4168315812
2129,6548756228 5431432507 2283809534
2130,5965847080 4253449527 8653229230
2131,7323317261 8635231864 1593854366
2132,8647620123 5606634307 3437326353
2133,8469529640 8652066384 3135404201
2134,5592709724 7013828750 7234638308
2135,4589600307 1598384906 5936437068
2136,1229926477 5815751533 8090429732
2137,8635231864 3792726743 4165178436
2138,3923370223 4736302039 4688862468
2139,3923370223 6362108093 2362154766
2140,6607251014 6005969791 1200380340
2141,7098084136 3539137506 5226117202
2142,3135404201 6752918468 9502616376
2143,8703718967 2578160635 4579210194
2144,5588558887 7907273045 7298757049
2145,5583021032 7602809265 1142816380
2146,6109298362 9682069056 7229596120
2147,5797291984 3135404201 7166002527
2148,5592709724 7430409324 4152335643
2149,1579124153 1064274466 7062284985
2150,5965847080 6548756228 1888919838
2151,4152335643 3135404201 4943575199
2152,4253449527 7995735254 5814452426
2153,6992934088 3239876526 9747085450
2154,3724019050 3576123448 7995735254
2155,9502616376 1579124153 8635231864
2156,7497866934 6921814594 8469529640
2157,3389809619 5815751533 3135404201
2158,1064274466 6921814594 5361947872
2159,4589600307 5160251968 8635231864
2160,7744437746 3576123448 8653229230
2161,1888919838 5815751533 3859615638
2162,8062615433 7983286562 7511140469
2163,2283809534 6005969791 7323317261
2164,1320792026 1848627783 3923370223
2165,4736302039 6752918468 3135404201
2166,1527505526 8090429732 3495692721
2167,7013828750 1229926477 4736302039
2168,4688862468 4152335643 1570079725
2169,7358720249 4165178436 3576123448
2170,6298658064 1064274466 3420260562
2171,4978194562 1579124153 4589600307
2172,4736302039 6935533346 5592709724
2173,8635231864 4115124449 4152335643
2174,3135404201 5361947872 1320792026
2175,5649790024 2433858609 4736302039
2176,4688862468 5289089361 2193888876
2177,5592709724 4736302039 2344405385
2178,5363984354 5249881507 1875060722
2179,3389809619 8703718967 4943575199
2180,6908705504 5265227216 9951062416
2181,4470995558 1593854366 5889007670
2182,1229926477 8678265258 3491760013
2183,5573720390 8438848132 6143094278
2184,1875060722 8787682843 1888919838
2185,8415042729 6908705504 8644288130
2186,5889007670 3576123448 3445614948
2187,9540974355 8652066384 6752918468
2188,4152335643 4943575199 5717126142
2189,3576123448 9795900454 3591619382
2190,2709802007 4943575199 6174566260
2191,3256295718 8438848132 7805067511
2192,6757343889 9682069056 7635012337
2193,2344405385 1646178721 6663644509
2194,5903965476 5797291984 5588558887
2195,4669012528 3724019050 1527505526
2196,9540974355 6005969791 1527505526
2197,7323317261 2283809534 3135404201
2198,3495692721 3239876526 1039069144
2199,7902365938 1114836375 5814452426
2200,9502616376 4688862468 4025858000
2201,8436537383 6005969791 4152335643
2202,8438848132 2165725176 3135404201
2203,4943575199 4688862468 3445614948
2204,6908705504 7907273045 1200380340
2205,3135404201 5606634307 8635231864
2206,7397581310 4736302039 4943575199
2207,7229596120 1982083953 1600467886
2208,4152335643 6752918468 7995735254
2209,3135404201 1961666045 7995735254
2210,6174566260 1579124153 4589600307
2211,3792726743 4253449527 3923370223
2212,7635012337 6752918468 5722188241
2213,4152335643 5722188241 1875060722
2214,6752918468 5160251968 7995735254
2215,7995735254 9162996722 5814452426
2216,9836281530 5889007670 9795900454
2217,2283809534 8469529640 6005969791
2218,3792726743 3923370223 7358720249
2219,3576123448 9617143908 8490142526
2220,2576740489 2283809534 6252502663
2221,6908705504 8303759513 5889007670
2222,7902365938 5936437068 8265644678
2223,5722188241 5077708590 8438848132
2224,7889685782 8265644678 2041075683
2225,4589600307 3239876526 8297993019
2226,1579124153 7181667585 5361947872
2227,9664553255 1570079725 8010175977
2228,1964180322 7061800555 5606634307
2229,3212459260 7171722711 4736302039
2230,7358720249 5814452426 9682069056
2231,5815751533 8787682843 4160283857
2232,4736302039 8469529640 1888919838
2233,3792726743 5784677725 4736302039
2234,6488543938 6752918468 3491760013
2235,6663644509 3135404201 4736302039
2236,6005969791 7123962218 8348606078
2237,6005969791 7323317261 6992934088
2238,7358720249 8167215622 7323317261
2239,4589600307 8787682843 4165178436
2240,8265644678 4728973905 4669012528
2241,5889007670 4943575199 8303759513
2242,5699109955 6935533346 1848627783
2243,9166036116 5649790024 3445614948
2244,2283809534 9502616376 1299232702
2245,3537381496 9661305965 3591619382
2246,8113510645 8062615433 5592709724
2247,5814452426 4305378814 1229926477
2248,4688862468 2283809534 1570079725
2249,8703718967 6752918468 6889790469
2250,8635231864 7323317261 3135404201
2251,5965847080 3135404201 1946548394
2252,5889007670 1888919838 4152335643
2253,8436537383 5965847080 9968038699
2254,4943575199 6534797225 2283809534
2255,3239876526 8635231864 8490142526
2256,3135404201 2041075683 8490142526
2257,4165178436 9682069056 7805067511
2258,4589600307 8787682843 7323317261
2259,1320792026 4943575199 2165725176
2260,5814452426 4754482536 2568646213
2261,4165178436 8635231864 3713384028
2262,5606634307 3923370223 7013828750
2263,4688862468 8436537383 7781609411
2264,4943575199 3135404201 1888919838
2265,9679712115 3923370223 7995735254
2266,7902365938 2283809534 3620229104
2267,5965847080 1888919838 3792726743
2268,3792726743 3491760013 7229596120
2269,2283809534 3389809619 4894407065
2270,8167215622 4092998485 1200542559
2271,3135404201 4736302039 1875060722
2272,3277623617 3187736345 4152335643
2273,1320792026 9860259066 5361947872
2274,4736302039 9498607837 2559506586
2275,4796134723 3135404201 4152335643
2276,3048775924 3420260562 5265227216
2277,7902365938 3923370223 5779143624
2278,1229926477 6488543938 6362108093
2279,9676633174 8490142526 5889007670
2280,3923370223 3591619382 6752918468
2281,8965045388 8415042729 3277623617
2282,1439531767 2041075683 1320792026
2283,1276952876 6174566260 1229926477
2284,3135404201 7323317261 7307561899
2285,5784677725 7658746136 1229926477
2286,9903575722 7545123531 8647480716
2287,7307561899 5249881507 5361947872
2288,8635231864 3537381496 5606634307
2289,6005969791 1888919838 3576123448
2290,9682069056 7902928612 3277623617
2291,6005969791 3923370223 6752918468
2292,3048775924 4736302039 6005969791
2293,6752918468 3923370223 3669164021
2294,9617143908 7766380992 9682069056
2295,1114836375 9682069056 8200772358
2296,7323317261 3135404201 3792726743
2297,7497866934 8635231864 4152335643
2298,7323317261 3135404201 1570079725
2299,8635231864 6752918468 1320792026
2300,3495692721 7867147425 3576123448
2301,2162004721 5202095559 7983286562
2302,8010175977 1115892597 6109298362
2303,4736302039 4796134723 3539137506
2304,3923370223 4688862468 1570079725
2305,9502616376 8703718967 8652066384
2306,6992934088 5588558887 5699109955
2307,5936437068 1527505526 5649790024
2308,6757343889 6488543938 8635231864
2309,2162004721 4736302039 7545123531
2310,7658746136 2815250933 9162996722
2311,1579124153 9617143908 3491760013
2312,9664553255 3923370223 7125008762
2313,8090429732 4152335643 3389809619
2314,4092998485 6935533346 4943575199
2315,8329979618 3638984369 2041075683
2316,7907273045 4152335643 2165725176
2317,8167215622 3142567710 2776285118
2318,3792726743 1439531767 1229926477
2319,1527505526 4943575199 3445614948
2320,8647620123 1888919838 1115892597
2321,5797291984 6477328638 2283809534
2322,6005969791 4688862468 2283809534
2323,9540974355 7171722711 4943575199
2324,1114836375 2760498896 6362108093
2325,3792726743 6752918468 3135404201
2326,8265644678 5889007670 5936437068
2327,6362108093 1888919838 2362154766
2328,1229926477 1320792026 3923370223
2329,6752918468 8899918614 9896819804
2330,6992934088 5592709724 4688862468
2331,3135404201 3923370223 2344405385
2332,4589600307 1888919838 5592709724
2333,1888919838 4152335643 1229926477
2334,7171722711 7013828750 7298757049
2335,2283809534 4796134723 6005969791
2336,6005969791 7323317261 4152335643
2337,1570079725 4688862468 2283809534
2338,1064274466 4736302039 5649790024
2339,6663644509 7257448245 9508037706
2340,4253449527 5722188241 2152497147
2341,4152335643 4589600307 4898627162
2342,9839331537 5573720390 5889007670
2343,7606448263 1114836375 9166036116
2344,2283809534 4152335643 5573720390
2345,3048775924 5160251968 5592709724
2346,8090429732 8788120888 4047355633
2347,3048775924 2283809534 5903965476
2348,6908705504 8787682843 8090429732
2349,3792726743 1331880723 1229926477
2350,8090429732 1570079725 4502945817
2351,3576123448 1064274466 7902365938
2352,3576123448 8090429732 4943575199
2353,3277623617 5202095559 7983286562
2354,1114836375 5331468880 9816204418
2355,5649790024 5889007670 5202095559
2356,3620229104 5536500063 2576740489
2357,8703718967 5815751533 4736302039
2358,1579124153 1200380340 3539137506
2359,9860259066 5936437068 5889007670
2360,3445614948 6663644509 4736302039
2361,7995735254 7323317261 3135404201
2362,1064274466 3445614948 7257448245
2363,3135404201 5797291984 4152335643
2364,1579124153 4537348137 8348606078
2365,1646178721 2283809534 6005969791
2366,2283809534 4688862468 6992934088
2367,4943575199 2760498896 8265644678
2368,9116980258 3792726743 5531977987
2369,2283809534 4943575199 5722188241
2370,4943575199 4688862468 3135404201
2371,1439531767 9951062416 3576123448
2372,5606634307 1320792026 1598384906
2373,1579124153 8348606078 5889007670
2374,6074491540 8438848132 5797291984
2375,3495692721 8200772358 3048775924
2376,4736302039 2152497147 3277623617
2377,8090429732 3923370223 5440457049
2378,6752918468 7781609411 9173479833
2379,3142567710 5573720390 6005969791
2380,7805067511 2283809534 6752918468
2381,1320792026 3135404201 3858129870
2382,6548756228 4943575199 4736302039
2383,4589600307 1961666045 4253449527
2384,8635231864 5588558887 7013828750
2385,6908705504 1570079725 8167215622
2386,3539137506 8635231864 7968855527
2387,6298658064 9116980258 1064274466
2388,4669012528 4025858000 5338263245
2389,6005969791 4025858000 5592709724
2390,8635231864 4470995558 2041075683
2391,3620229104 3142567710 6218779032
2392,6109298362 1115892597 5903965476
2393,3212459260 8090429732 4736302039
2394,6752918468 5797291984 7013828750
2395,2824281436 9057473573 2092592571
2396,7606448263 4152335643 5936437068
2397,3576123448 6921814594 4160283857
2398,7983286562 7229596120 6362108093
2399,1064274466 4736302039 6279008591
2400,5965847080 3055446713 8329979618
2401,7497866934 4589600307 5889007670
2402,3048775924 3389809619 8438848132
2403,3792726743 7635012337 7013828750
2404,4253449527 3135404201 6488543938
2405,5592709724 2344405385 8010175977
2406,8490142526 5814452426 7995735254
2407,5722188241 6992934088 7711189150
2408,3135404201 8438848132 3923370223
2409,3539137506 5561381917 6752918468
2410,4796134723 1200380340 3135404201
2411,4688862468 2283809534 7013828750
2412,1670123019 1888919838 3239876526
2413,1200380340 2283809534 5361947872
2414,3576123448 6362108093 1888919838
2415,1439531767 7497866934 3048775924
2416,1875060722 4152335643 4098333569
2417,3277623617 6548756228 1320792026
2418,5289089361 5202095559 1527505526
2419,8896900952 5722188241 2283809534
2420,2846824011 5889007670 8706538577
2421,8965045388 1888919838 5704995790
2422,7711189150 9354501813 6992934088
2423,3445614948 5797291984 2709802007
2424,3792726743 6010543538 9268092849
2425,8708098537 4494520485 1519641454
2426,1200380340 7166002527 9795900454
2427,9173479833 2877263847 5814452426
2428,1064274466 3048775924 5431432507
2429,9914207522 3239876526 4736302039
2430,4589600307 1888919838 6433636974
2431,1875060722 2152497147 9173479833
2432,6553259479 2204049961 2283809534
2433,7497866934 3142567710 9682069056
2434,9914207522 9682069056 3495692721
2435,4168315812 2336354480 3923370223
2436,1888919838 5361947872 9839331537
2437,7013828750 1888919838 5889007670
2438,4943575199 4736302039 3576123448
2439,5797291984 5814452426 3135404201
2440,5936437068 1229926477 4736302039
2441,3724019050 6362108093 2578160635
2442,3135404201 7323317261 2634914305
2443,3537381496 1888919838 7123962218
2444,2162004721 8438848132 6752918468
